content_id,client_id,search_volume,competition,competition_level,cpc,content_type,main_intent,word_count,char_count,provider_used,model_used,impressions_90d,clicks_90d,pageviews_90d,sessions_90d,users_90d,engaged_sessions_90d,ai_sessions_90d,scroll_events_90d,days_with_impressions,days_with_sessions,impressions_last_30d,clicks_last_30d,sessions_last_30d,impressions_prev_30d,clicks_prev_30d,sessions_prev_30d,content_age_days,age_tier,age_tier_order,days_since_last_update,freshness_tier,word_count_tier,char_count_tier,ctr,avg_position,engagement_rate,scroll_rate,ai_traffic_pct,impression_tier,position_tier,trend_direction,trend_pct,target_decline,staleness_score,expected_ctr,ctr_gap,ctr_defect_score,baseline_score,decay_risk_score,action_label,reason_code
content_0b87f2642f07,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,5983.0,37462.0,,gemini-3-flash-preview,20691,64,324,176,173,5,12,13,88,59,7059,20,69,7925,22,55,229,181-365,5,104,91-180,3500+,25000+,0.31,17.5,2.84,4.01,6.82,good,striking,stable,-10.9,0,0.40602836879432624,0.05405405405405406,0.0,0.0,0.20301418439716312,0.5887793461274391,MONITOR_ONLY,STABLE_PERFORMANCE
content_eec51c1f0c59,client_6208ef0f77,10.0,0.0,LOW,0.0,keyword article,transactional,6187.0,41118.0,,gemini-3-flash-preview,18546,83,289,177,173,13,1,15,88,62,5683,30,72,5318,24,39,236,181-365,5,104,91-180,3500+,25000+,0.45,18.9,7.34,5.19,0.56,good,striking,stable,6.9,0,0.41843971631205673,0.05025125628140704,0.0,0.0,0.20921985815602837,0.5887793461274391,MONITOR_ONLY,STABLE_PERFORMANCE
content_1f5c2cb9d552,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,commercial,6793.0,45924.0,,gemini-3-flash-preview,11931,56,391,227,226,4,1,9,88,57,2131,12,122,3379,21,52,236,181-365,5,104,91-180,3500+,25000+,0.47,15.5,1.76,2.3,0.44,good,striking,down,-36.9,1,0.41843971631205673,0.06060606060606061,0.0,0.0,0.20921985815602837,0.5887662197992739,MONITOR_ONLY,STABLE_PERFORMANCE
content_717e10c0118b,client_349c41201b,20.0,0.03,LOW,0.0,keyword article,transactional,2831.0,18754.0,google,gemini-3-flash-preview,52148,75,132,127,120,3,0,4,88,63,12647,15,30,20147,18,42,119,91-180,4,20,0-30,2000-3500,15000-25000,0.14,13.3,2.36,3.03,0.0,excellent,striking,down,-37.2,1,0.21099290780141844,0.06993006993006992,0.0,0.0,0.10549645390070922,0.588751928871349,MONITOR_ONLY,STABLE_PERFORMANCE
content_cbb8dfc20844,client_9400f1b21c,0.0,0.0,LOW,0.0,keyword article,informational,,,,gpt-5-mini,235,0,1,1,1,0,0,1,65,1,103,0,0,50,0,1,557,365+,6,20,0-30,,,0.0,17.5,0.0,100.0,0.0,low,striking,up,106.0,0,0.9875886524822695,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.5208213532681618,0.5887490091806585,MONITOR_ONLY,STABLE_PERFORMANCE
content_9482bcc10a81,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,informational,,,,,17859,16,39,32,32,2,0,3,88,26,7168,8,18,3686,6,12,236,181-365,5,104,91-180,,,0.09,5.1,6.25,7.69,0.0,good,page_1,up,94.5,0,0.41843971631205673,0.1639344262295082,0.07393442622950822,0.07393442622950822,0.2461870712707825,0.5887453467555123,MONITOR_ONLY,STABLE_PERFORMANCE
content_bb98921063e3,client_4e07408562,10.0,0.88,HIGH,0.0,keyword article,transactional,2622.0,16174.0,,gemini-3-flash-preview,4544,10,17,16,14,3,0,3,88,11,1353,7,13,1670,0,1,326,181-365,5,14,0-30,2000-3500,15000-25000,0.22,17.1,18.75,17.65,0.0,good,striking,stable,-19.0,0,0.5780141843971631,0.055248618784530384,0.0,0.0,0.28900709219858156,0.5887090809370142,MONITOR_ONLY,STABLE_PERFORMANCE
content_0a088256d577,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,5037.0,33248.0,,gemini-3-flash-preview,28252,22,285,205,205,4,0,20,88,46,6636,11,63,10610,5,24,153,91-180,4,104,91-180,3500+,25000+,0.08,18.6,1.95,7.02,0.0,good,striking,down,-37.5,1,0.2712765957446808,0.0510204081632653,0.0,0.0,0.1356382978723404,0.5887075293716623,MONITOR_ONLY,STABLE_PERFORMANCE
content_6d7c9e5047f8,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,commercial,7582.0,49027.0,,gemini-3-flash-preview,72309,43,555,333,325,3,2,14,88,80,14618,7,119,18677,19,78,144,91-180,4,104,91-180,3500+,25000+,0.06,39.0,0.9,2.52,0.6,excellent,page_3_5,down,-21.7,1,0.2553191489361702,0.025,0.0,0.0,0.1276595744680851,0.588706096530607,MONITOR_ONLY,STABLE_PERFORMANCE
content_58fa8c1b2324,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,informational,2986.0,20035.0,google,gemini-3-flash-preview,6232,39,106,88,85,2,0,4,68,46,2070,13,41,3077,19,38,103,91-180,4,20,0-30,2000-3500,15000-25000,0.63,4.3,2.27,3.77,0.0,good,page_1,down,-32.7,1,0.18262411347517732,0.18867924528301888,0.0,0.0,0.09131205673758866,0.5886906794673351,MONITOR_ONLY,STABLE_PERFORMANCE
content_1721f82b70aa,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,informational,,,,,989,1,1,1,1,0,0,0,74,1,43,0,0,658,1,1,144,91-180,4,104,91-180,,,0.1,26.5,0.0,0.0,0.0,moderate,page_3_5,down,-93.5,1,0.2553191489361702,0.03636363636363636,0.0,0.0,0.1276595744680851,0.5886685872967719,MONITOR_ONLY,STABLE_PERFORMANCE
content_3f3061eb2a8f,client_19581e27de,90.0,0.02,LOW,0.0,keyword article,commercial,,,,,26151,30,37,28,26,0,0,0,88,20,4739,5,7,6570,11,13,258,181-365,5,104,91-180,,,0.11,5.1,0.0,0.0,0.0,good,page_1,down,-27.9,1,0.4574468085106383,0.1639344262295082,0.05393442622950821,0.05393442622950821,0.25569061737007326,0.5886314658012243,MONITOR_ONLY,STABLE_PERFORMANCE
content_565a4bcaa5b7,client_9400f1b21c,0.0,0.0,LOW,0.0,keyword article,informational,,,,gpt-5-mini,5617,5,6,6,5,0,0,1,88,4,1046,0,1,799,0,0,557,365+,6,20,0-30,,,0.09,7.5,0.0,16.67,0.0,good,page_1,up,30.9,0,0.9875886524822695,0.11764705882352941,0.027647058823529413,0.027647058823529413,0.5076178556528994,0.5886135972681469,MONITOR_ONLY,STABLE_PERFORMANCE
content_a5c18ca58037,client_6208ef0f77,30.0,0.02,LOW,5.03,keyword article,commercial,5483.0,35844.0,,gemini-3-flash-preview,10525,129,582,343,332,21,7,27,88,83,2730,30,125,3552,45,82,300,181-365,5,104,91-180,3500+,25000+,1.23,24.2,6.12,4.64,2.04,good,page_3_5,down,-23.1,1,0.5319148936170213,0.03968253968253968,0.0,0.0,0.26595744680851063,0.5885972397371034,MONITOR_ONLY,STABLE_PERFORMANCE
content_1c4751e20cf2,client_bbb965ab0c,0.0,0.0,LOW,0.0,keyword article,informational,3060.0,21780.0,google,gemini-3-flash-preview,10099,60,97,92,85,6,0,7,87,58,3004,13,21,4019,24,32,131,91-180,4,15,0-30,2000-3500,15000-25000,0.59,5.8,6.52,7.22,0.0,good,page_1,down,-25.3,1,0.2322695035460993,0.14705882352941177,0.0,0.0,0.11613475177304965,0.5885926638994359,MONITOR_ONLY,STABLE_PERFORMANCE
content_a177434981e0,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,5252.0,33311.0,,gemini-3-flash-preview,25466,104,303,167,163,15,0,22,88,67,10224,35,50,8087,47,63,229,181-365,5,104,91-180,3500+,25000+,0.41,33.3,8.98,7.26,0.0,good,page_3_5,up,26.4,0,0.40602836879432624,0.02915451895043732,0.0,0.0,0.20301418439716312,0.5885922097553142,MONITOR_ONLY,STABLE_PERFORMANCE
content_b887f5f75d83,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3100.0,19552.0,google,gemini-3-flash-preview,6642,54,307,194,190,10,0,15,88,56,1568,9,48,2179,24,57,124,91-180,4,104,91-180,2000-3500,15000-25000,0.81,15.2,5.15,4.89,0.0,good,striking,down,-28.0,1,0.2198581560283688,0.0617283950617284,0.0,0.0,0.1099290780141844,0.5885665224647997,MONITOR_ONLY,STABLE_PERFORMANCE
content_3aa26dd51e1e,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,transactional,,,,,2073,0,40,40,40,1,0,1,86,12,327,0,27,976,0,11,236,181-365,5,104,91-180,,,0.0,19.7,2.5,2.5,0.0,moderate,striking,down,-66.5,1,0.41843971631205673,0.04830917874396135,0.04830917874396135,0.04830917874396135,0.23337444752800904,0.5885304307337126,MONITOR_ONLY,STABLE_PERFORMANCE
content_4b61b04feabd,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,informational,,,,,6726,20,53,46,45,3,0,5,88,21,2943,10,36,1533,4,7,236,181-365,5,104,91-180,,,0.3,6.9,6.52,9.43,0.0,good,page_1,up,92.0,0,0.41843971631205673,0.12658227848101264,0.0,0.0,0.20921985815602837,0.5885238151041458,MONITOR_ONLY,STABLE_PERFORMANCE
content_781c57657d29,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,transactional,,,,,6129,20,48,46,46,0,0,2,88,33,1482,6,14,2640,11,28,236,181-365,5,104,91-180,,,0.33,6.7,0.0,4.17,0.0,good,page_1,down,-43.9,1,0.41843971631205673,0.12987012987012986,0.0,0.0,0.20921985815602837,0.5885238151041458,MONITOR_ONLY,STABLE_PERFORMANCE
content_63fff2a73f9c,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,informational,,,,,6664,42,58,49,46,1,0,7,88,36,1305,15,23,1933,14,17,236,181-365,5,104,91-180,,,0.63,6.2,2.04,12.07,0.0,good,page_1,down,-32.5,1,0.41843971631205673,0.1388888888888889,0.0,0.0,0.20921985815602837,0.5885238151041458,MONITOR_ONLY,STABLE_PERFORMANCE
content_2023fff1c7f3,client_6208ef0f77,20.0,0.81,HIGH,6.1,keyword article,transactional,6774.0,44569.0,,gemini-3-flash-preview,25787,27,276,200,199,8,2,21,88,45,6028,8,45,8654,10,32,236,181-365,5,104,91-180,3500+,25000+,0.1,28.7,4.0,7.61,1.0,good,page_3_5,down,-30.3,1,0.41843971631205673,0.03367003367003367,0.0,0.0,0.20921985815602837,0.5885182323239193,MONITOR_ONLY,STABLE_PERFORMANCE
content_02afcfb9056a,client_8527a891e2,10.0,0.57,MEDIUM,0.0,keyword article,transactional,3835.0,23452.0,google,gemini-3-flash-preview,24,0,2,2,2,0,0,1,14,2,4,0,0,18,0,2,120,91-180,4,20,0-30,3500+,15000-25000,0.0,62.3,0.0,50.0,0.0,low,deep,down,-77.8,1,0.2127659574468085,0.015797788309636653,0.015797788309636653,0.015797788309636653,0.11428187287822258,0.5884930272371708,MONITOR_ONLY,STABLE_PERFORMANCE
content_80e844aa8cb9,client_4ec9599fc2,,,,,feedly article,,1183.0,8322.0,,gpt-5-mini,66,0,1,1,1,0,0,0,20,1,46,0,0,20,0,1,337,181-365,5,20,0-30,1000-2000,8000-15000,0.0,5.7,0.0,0.0,0.0,low,page_1,up,130.0,0,0.5975177304964538,0.14925373134328357,0.14925373134328357,0.14925373134328357,0.3733857309198687,0.5884511667755569,MONITOR_ONLY,STABLE_PERFORMANCE
content_5f1a3348f24c,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,transactional,,,,,11746,33,41,38,34,0,0,2,88,26,2988,9,12,3453,12,13,236,181-365,5,104,91-180,,,0.28,3.6,0.0,4.88,0.0,good,page_1,stable,-13.5,0,0.41843971631205673,0.2173913043478261,0.0,0.0,0.20921985815602837,0.5884510942510229,MONITOR_ONLY,STABLE_PERFORMANCE
content_9c8f28c7109f,client_d029fa3a95,0.0,0.0,LOW,0.0,comparison article,informational,3327.0,23193.0,,gemini-2.5-flash,17,0,7,7,7,0,0,4,14,5,3,0,0,7,0,1,203,181-365,5,20,0-30,2000-3500,15000-25000,0.0,6.2,0.0,57.14,0.0,low,page_1,down,-57.1,1,0.3599290780141844,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.24940898345153664,0.5884422459779937,MONITOR_ONLY,STABLE_PERFORMANCE
content_bf0748b31c5c,client_8722616204,0.0,0.0,LOW,0.0,keyword article,informational,3245.0,21059.0,,gemini-3-flash-preview,17,0,6,6,5,0,0,0,13,5,0,0,2,17,0,1,228,181-365,5,20,0-30,2000-3500,15000-25000,0.0,7.1,0.0,0.0,0.0,low,page_1,down,-100.0,1,0.40425531914893614,0.1234567901234568,0.1234567901234568,0.1234567901234568,0.2638560546361965,0.5884422459779937,MONITOR_ONLY,STABLE_PERFORMANCE
content_e8d809a87e30,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,4449.0,29549.0,,gemini-3-flash-preview,7428,137,397,208,200,17,11,21,88,75,2599,42,77,2484,48,72,223,181-365,5,104,91-180,3500+,25000+,1.84,13.2,8.17,5.29,5.29,good,striking,stable,4.6,0,0.3953900709219858,0.07042253521126761,0.0,0.0,0.1976950354609929,0.5884254303317334,MONITOR_ONLY,STABLE_PERFORMANCE
content_fc282c970c5d,client_f74efabef1,10.0,0.25,LOW,0.0,keyword article,transactional,2166.0,15483.0,google,gemini-3-flash-preview,6,0,1,1,1,0,0,0,4,1,0,0,0,0,0,1,97,91-180,4,8,0-30,2000-3500,15000-25000,0.0,13.8,0.0,0.0,0.0,low,striking,flat,,0,0.17198581560283688,0.06756756756756756,0.06756756756756756,0.06756756756756756,0.11977669158520221,0.5884195693737196,MONITOR_ONLY,STABLE_PERFORMANCE
content_fbad54d7a5dc,client_8527a891e2,10.0,0.22,LOW,0.07,keyword article,commercial,3534.0,22003.0,google,gemini-3-flash-preview,14,0,1,1,1,0,0,0,8,1,1,0,0,9,0,0,90,31-90,3,20,0-30,3500+,15000-25000,0.0,79.9,0.0,0.0,0.0,low,deep,down,-88.9,1,0.1595744680851064,0.012360939431396786,0.012360939431396786,0.012360939431396786,0.08596770375825159,0.5883877105357771,MONITOR_ONLY,STABLE_PERFORMANCE
content_fe3921708106,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3857.0,23668.0,google,gemini-3-flash-preview,9448,83,495,301,293,13,0,34,88,78,2044,22,93,3386,36,72,125,91-180,4,104,91-180,3500+,15000-25000,0.88,20.6,4.32,6.87,0.0,good,page_3_5,down,-39.6,1,0.22163120567375885,0.046296296296296294,0.0,0.0,0.11081560283687943,0.5883834816817116,MONITOR_ONLY,STABLE_PERFORMANCE
content_7caafe86fd87,client_4ec9599fc2,,,,,feedly article,,1537.0,11182.0,,gpt-5-mini,25,0,3,3,3,0,0,0,11,2,21,0,3,4,0,0,328,181-365,5,20,0-30,1000-2000,8000-15000,0.0,7.3,0.0,0.0,0.0,low,page_1,up,425.0,0,0.5815602836879432,0.12048192771084336,0.12048192771084336,0.12048192771084336,0.35102110569939327,0.5883686347676315,MONITOR_ONLY,STABLE_PERFORMANCE
content_9aacc124fd36,client_6208ef0f77,10.0,0.0,LOW,0.0,keyword article,transactional,6116.0,40904.0,,gemini-3-flash-preview,11391,89,395,236,228,11,7,21,88,78,2770,24,70,3584,43,64,300,181-365,5,104,91-180,3500+,25000+,0.78,21.6,4.66,5.32,2.97,good,page_3_5,down,-22.7,1,0.5319148936170213,0.04424778761061947,0.0,0.0,0.26595744680851063,0.5883528613164075,MONITOR_ONLY,STABLE_PERFORMANCE
content_3e8478ecb744,client_6208ef0f77,40.0,0.02,LOW,0.0,keyword article,transactional,5622.0,36324.0,,gemini-3-flash-preview,9604,34,411,210,210,2,2,5,88,47,3100,13,128,3713,11,60,236,181-365,5,104,91-180,3500+,25000+,0.35,18.1,0.95,1.22,0.95,good,striking,stable,-16.5,0,0.41843971631205673,0.05235602094240837,0.0,0.0,0.20921985815602837,0.5883491036618846,MONITOR_ONLY,STABLE_PERFORMANCE
content_201e6fa0676c,client_4e07408562,10.0,0.99,HIGH,0.88,keyword article,transactional,2926.0,17775.0,,gemini-3-flash-preview,4773,14,13,13,13,1,0,2,88,13,281,1,1,1373,4,4,326,181-365,5,25,0-30,2000-3500,15000-25000,0.29,8.7,7.69,15.38,0.0,good,page_1,down,-79.5,1,0.5780141843971631,0.10309278350515465,0.0,0.0,0.28900709219858156,0.5883421203499776,MONITOR_ONLY,STABLE_PERFORMANCE
content_763a8c27d0fd,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,5872.0,38406.0,,gemini-3-flash-preview,22541,12,1315,1190,1203,2,1,139,88,44,4980,5,99,8769,1,41,229,181-365,5,104,91-180,3500+,25000+,0.05,40.4,0.17,10.57,0.08,good,page_3_5,down,-43.2,1,0.40602836879432624,0.024154589371980676,0.0,0.0,0.20301418439716312,0.5883146291238232,MONITOR_ONLY,STABLE_PERFORMANCE
content_d949c2698810,client_a88a7902cb,30.0,0.0,LOW,0.0,keyword article,transactional,2788.0,18706.0,google,gemini-3-flash-preview,14510,53,165,82,80,3,0,29,83,50,4597,16,29,4318,11,20,90,31-90,3,20,0-30,2000-3500,15000-25000,0.37,7.9,3.66,17.58,0.0,good,page_1,stable,6.5,0,0.1595744680851064,0.11235955056179775,0.0,0.0,0.0797872340425532,0.5882891753535512,MONITOR_ONLY,STABLE_PERFORMANCE
content_2a3c874fff5f,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,7189.0,46424.0,,gemini-3-flash-preview,11207,18,698,360,333,10,0,14,88,62,2778,6,260,2987,3,56,299,181-365,5,104,91-180,3500+,25000+,0.16,22.2,2.78,2.01,0.0,good,page_3_5,stable,-7.0,0,0.5301418439716312,0.04310344827586207,0.0,0.0,0.2650709219858156,0.5882850098131293,MONITOR_ONLY,STABLE_PERFORMANCE
content_1853f4c1d3b6,client_4e07408562,30.0,0.09,LOW,1.35,keyword article,informational,2738.0,18281.0,,gemini-3-flash-preview,3525,16,22,20,20,1,0,1,88,18,1072,6,9,1129,3,3,327,181-365,5,13,0-30,2000-3500,15000-25000,0.45,7.4,5.0,4.55,0.0,good,page_1,stable,-5.0,0,0.5797872340425532,0.11904761904761904,0.0,0.0,0.2898936170212766,0.5882740871370201,MONITOR_ONLY,STABLE_PERFORMANCE
content_2f51ca262e66,client_434c9b5ae5,10.0,0.86,HIGH,0.0,keyword article,informational,2682.0,18353.0,google,gemini-3-flash-preview,15,0,4,4,4,0,0,1,8,4,13,0,2,2,0,1,105,91-180,4,89,31-90,2000-3500,15000-25000,0.0,18.9,0.0,25.0,0.0,low,striking,up,550.0,0,0.18617021276595744,0.05025125628140704,0.05025125628140704,0.05025125628140704,0.11821073452368223,0.5882636565708348,MONITOR_ONLY,STABLE_PERFORMANCE
content_93604bf4aa78,client_8722616204,10.0,0.03,LOW,0.0,keyword article,transactional,3909.0,27231.0,google,gemini-2.5-flash,16,0,5,5,5,0,0,1,12,4,2,0,2,9,0,3,140,91-180,4,104,91-180,3500+,25000+,0.0,18.0,0.0,20.0,0.0,low,striking,down,-77.8,1,0.24822695035460993,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.15042926465098916,0.5882562375604315,MONITOR_ONLY,STABLE_PERFORMANCE
content_8b36799b7e44,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,7394.0,47101.0,,gemini-3-flash-preview,141400,23,541,322,322,7,2,15,88,55,19832,7,189,53136,8,51,299,181-365,5,104,91-180,3500+,25000+,0.02,32.0,2.17,2.77,0.62,excellent,page_3_5,down,-62.7,1,0.5301418439716312,0.030303030303030304,0.010303030303030303,0.010303030303030303,0.27022243713733074,0.5882250387483857,MONITOR_ONLY,STABLE_PERFORMANCE
content_8330b826f55b,client_3fdba35f04,20.0,0.1,LOW,1.28,keyword article,informational,2660.0,16553.0,,gemini-3-flash-preview,24808,6,194,166,164,0,0,57,88,28,5574,1,15,8756,1,9,165,91-180,4,26,0-30,2000-3500,15000-25000,0.02,16.5,0.0,29.38,0.0,good,striking,down,-36.3,1,0.2925531914893617,0.05714285714285714,0.037142857142857144,0.037142857142857144,0.16484802431610943,0.5882213759764412,MONITOR_ONLY,STABLE_PERFORMANCE
content_42b545c5e03b,client_d4735e3a26,,,,,feedly article,,1112.0,8295.0,,gpt-4o-mini,106,9,11,11,11,1,2,2,55,10,32,1,2,35,1,2,280,181-365,5,20,0-30,1000-2000,8000-15000,8.49,5.5,9.09,18.18,18.18,low,page_1,stable,-8.6,0,0.49645390070921985,0.15384615384615385,0.0,0.0,0.24822695035460993,0.5882152838097348,MONITOR_ONLY,STABLE_PERFORMANCE
content_5262aa2d5f6c,client_19581e27de,50.0,0.37,MEDIUM,0.35,keyword article,transactional,,,,,715,0,75,57,53,2,0,5,77,25,237,0,5,167,0,44,257,181-365,5,104,91-180,,,0.0,13.1,3.51,6.67,0.0,moderate,striking,up,41.9,0,0.45567375886524825,0.07092198581560284,0.07092198581560284,0.07092198581560284,0.26329787234042556,0.588194382173031,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_c85b224ecbe1,client_349c41201b,0.0,0.0,LOW,0.0,keyword article,informational,3174.0,20385.0,,gemini-3-flash-preview,13739,69,98,91,85,0,0,1,88,50,4612,20,25,5042,25,27,144,91-180,4,20,0-30,2000-3500,15000-25000,0.5,5.9,0.0,1.02,0.0,good,page_1,stable,-8.5,0,0.2553191489361702,0.14492753623188406,0.0,0.0,0.1276595744680851,0.588186901081001,MONITOR_ONLY,STABLE_PERFORMANCE
content_2f8055477fff,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,6833.0,42626.0,,gemini-3-flash-preview,11780,9,415,345,345,0,0,47,88,48,2532,5,44,2617,3,27,286,181-365,5,104,91-180,3500+,25000+,0.08,20.9,0.0,11.33,0.0,good,page_3_5,stable,-3.2,0,0.5070921985815603,0.04566210045662101,0.0,0.0,0.25354609929078015,0.5881428329067648,MONITOR_ONLY,STABLE_PERFORMANCE
content_5dfc8a15db06,client_8527a891e2,10.0,0.0,LOW,0.0,keyword article,transactional,3407.0,20773.0,,gpt-4o-mini,22,0,2,2,2,0,0,1,14,2,0,0,0,7,0,1,309,181-365,5,20,0-30,2000-3500,15000-25000,0.0,10.1,0.0,50.0,0.0,low,striking,down,-100.0,1,0.5478723404255319,0.0900900900900901,0.0900900900900901,0.0900900900900901,0.318981215257811,0.5881317725162559,MONITOR_ONLY,STABLE_PERFORMANCE
content_1ee723a08429,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,5345.0,34391.0,,gemini-3-flash-preview,24963,65,272,155,155,12,4,20,88,63,10352,34,65,7779,20,36,211,181-365,5,104,91-180,3500+,25000+,0.26,19.3,7.74,7.35,2.58,good,striking,up,33.1,0,0.374113475177305,0.04926108374384236,0.0,0.0,0.1870567375886525,0.5881293173205986,MONITOR_ONLY,STABLE_PERFORMANCE
content_1c63eb1f0e9a,client_6208ef0f77,140.0,1.0,HIGH,1.08,keyword article,commercial,5177.0,34755.0,,gemini-3-flash-preview,2457,8,251,137,136,3,0,2,88,34,709,1,89,825,4,38,312,181-365,5,104,91-180,3500+,25000+,0.33,18.6,2.19,0.8,0.0,moderate,striking,stable,-14.1,0,0.5531914893617021,0.0510204081632653,0.0,0.0,0.2765957446808511,0.5881130184562486,MONITOR_ONLY,STABLE_PERFORMANCE
content_b668017bde81,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3571.0,22574.0,google,gemini-3-flash-preview,3283,65,300,154,146,10,0,12,86,43,1736,54,129,712,5,19,95,91-180,4,20,0-30,3500+,15000-25000,1.98,8.3,6.49,4.0,0.0,good,page_1,up,143.8,0,0.16843971631205673,0.1075268817204301,0.0,0.0,0.08421985815602837,0.5881063946491623,MONITOR_ONLY,STABLE_PERFORMANCE
content_1db0d204d42f,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,6862.0,43541.0,,gemini-3-flash-preview,16044,22,590,308,298,5,2,11,88,51,3555,14,241,5650,1,52,286,181-365,5,104,91-180,3500+,25000+,0.14,27.2,1.62,1.86,0.65,good,page_3_5,down,-37.1,1,0.5070921985815603,0.03546099290780142,0.0,0.0,0.25354609929078015,0.5881027579877562,MONITOR_ONLY,STABLE_PERFORMANCE
content_7827828b66a6,client_6208ef0f77,10.0,0.0,LOW,0.0,keyword article,commercial,6169.0,39739.0,,gemini-3-flash-preview,14741,107,367,212,201,5,7,8,88,71,5114,31,81,5365,44,59,300,181-365,5,104,91-180,3500+,25000+,0.73,23.2,2.36,2.18,3.3,good,page_3_5,stable,-4.7,0,0.5319148936170213,0.04132231404958678,0.0,0.0,0.26595744680851063,0.5880984848050842,MONITOR_ONLY,STABLE_PERFORMANCE
content_f6936b8af30c,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,6088.0,39478.0,,gemini-3-flash-preview,7378,21,402,326,326,3,0,42,88,45,1957,9,60,1996,2,13,299,181-365,5,104,91-180,3500+,25000+,0.28,25.6,0.92,10.45,0.0,good,page_3_5,stable,-2.0,0,0.5301418439716312,0.03759398496240601,0.0,0.0,0.2650709219858156,0.5880755406372359,MONITOR_ONLY,STABLE_PERFORMANCE
content_2997929b0fd9,client_4ec9599fc2,,,,,feedly article,,1755.0,13401.0,,gpt-5-mini,57,0,5,5,5,0,0,2,13,5,0,0,2,0,0,1,338,181-365,5,104,91-180,1000-2000,8000-15000,0.0,24.3,0.0,40.0,0.0,low,page_3_5,flat,,0,0.599290780141844,0.039525691699604744,0.039525691699604744,0.039525691699604744,0.31940823592072437,0.5880693487646298,MONITOR_ONLY,STABLE_PERFORMANCE
content_7e97f31ba9bb,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,transactional,,,,,603,0,2,2,2,0,0,1,62,2,44,0,2,209,0,0,330,181-365,5,104,91-180,,,0.0,0.7,0.0,50.0,0.0,moderate,top_3,down,-78.9,1,0.5851063829787234,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5866708385481852,0.588035415441185,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_5b9cd5b2818a,client_8527a891e2,0.0,0.0,LOW,0.0,keyword article,informational,1713.0,10776.0,,gpt-4o-mini,27,0,10,10,9,0,0,0,14,9,0,0,4,3,0,2,275,181-365,5,20,0-30,1000-2000,8000-15000,0.0,56.1,0.0,0.0,0.0,low,deep,down,-100.0,1,0.4875886524822695,0.017513134851138354,0.017513134851138354,0.017513134851138354,0.2525508936667039,0.5879957210636539,MONITOR_ONLY,STABLE_PERFORMANCE
content_e8bc5774ee2f,client_9f14025af0,0.0,0.0,LOW,0.0,keyword article,informational,2760.0,18525.0,,gpt-4o-mini,17,1,10,10,10,1,0,1,6,4,1,0,1,0,0,0,228,181-365,5,20,0-30,2000-3500,15000-25000,5.88,7.2,10.0,10.0,0.0,low,page_1,new,,0,0.40425531914893614,0.12195121951219513,0.0,0.0,0.20212765957446807,0.5879651438373942,MONITOR_ONLY,STABLE_PERFORMANCE
content_9e40f2d86a76,client_8527a891e2,0.0,0.0,LOW,0.0,keyword article,informational,1356.0,8229.0,,gpt-4o-mini,94,0,1,1,1,0,0,1,33,1,1,0,0,25,0,1,271,181-365,5,104,91-180,1000-2000,8000-15000,0.0,82.1,0.0,100.0,0.0,low,deep,down,-96.0,1,0.4804964539007092,0.012033694344163659,0.012033694344163659,0.012033694344163659,0.24626507412243645,0.5879367047066035,MONITOR_ONLY,STABLE_PERFORMANCE
